Freq(Hz),Eq=(1-S11)/(1+S11)(DB),Eq=(1-S11)/(1+S11)(DEG),S11(DB),S11(DEG),S12(DB),S12(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG)
156876562.5,-31.249617,53.885021,-0.28028789,-2.5353456,-80.561691,-95.201393,-80.074516,-100.7163,-1.1083701,52.039715
156877500,-31.214632,53.832138,-0.28177431,-2.5438666,-81.486855,-61.07819,-91.488068,15.704789,-1.1080666,52.040859
156878437.5,-31.216139,53.768501,-0.28215358,-2.5413613,-79.747704,-174.77383,-81.19101,-98.91877,-1.1064793,52.026302
156879375,-31.206373,53.750374,-0.28259283,-2.5436316,-91.372879,-159.89923,-77.930962,81.165253,-1.1069244,52.020485
156880312.5,-31.238146,53.71468,-0.28180113,-2.5331857,-81.252831,-99.955048,-80.749916,8.4085207,-1.1073244,52.011555
156881250,-31.206711,53.958153,-0.28118137,-2.5502703,-87.186264,147.68837,-76.800056,-84.260445,-1.1086766,52.01403
156882187.5,-31.231241,53.745979,-0.28181505,-2.5362158,-84.844238,-131.3992,-77.395355,52.352573,-1.1065615,52.007748
156883125,-31.241226,53.792919,-0.28117672,-2.5348201,-80.73423,42.621326,-79.125244,-71.228188,-1.1074156,51.996037
156884062.5,-31.217888,53.937363,-0.2809602,-2.5463181,-77.438469,-166.50002,-81.953041,-14.974529,-1.1080477,51.999016
156885000,-31.210106,53.749279,-0.2824789,-2.5425031,-84.571472,-95.423676,-82.323387,79.287231,-1.1090705,51.987595
156885937.5,-31.234251,53.794758,-0.28139013,-2.536917,-91.045494,66.140839,-79.702438,151.54929,-1.1080822,51.976753
156886875,-31.220587,53.806938,-0.28175086,-2.5413065,-78.624702,35.790039,-88.616776,61.185551,-1.1091892,51.97554
156887812.5,-31.220263,53.861439,-0.28139466,-2.5431666,-76.757637,163.9339,-90.297829,-163.72404,-1.1078303,51.970184
156888750,-31.170746,54.046806,-0.281746,-2.5637305,-76.643013,-39.339638,-82.665703,-77.614044,-1.1084888,51.96431
156889687.5,-31.200512,53.781883,-0.28257114,-2.5463738,-81.498886,74.640892,-80.328346,63.674137,-1.108686,51.954601
156890625,-31.188543,53.961948,-0.28174397,-2.5557344,-77.373535,2.8489325,-79.414818,-173.59946,-1.1080621,51.947594
156891562.5,-31.191862,53.694736,-0.28343996,-2.5460725,-100.62524,-3.4865403,-91.483765,59.458469,-1.1092876,51.943478
156892500,-31.209146,53.888496,-0.28157237,-2.5473006,-77.70919,42.827347,-82.701385,57.375065,-1.1076517,51.941959
156893437.5,-31.184217,54.02113,-0.28148362,-2.5589254,-81.735504,-43.735641,-84.27684,-143.68289,-1.1085521,51.930965
156894375,-31.197432,53.91658,-0.28176248,-2.55165,-76.792267,-137.99777,-81.512611,87.082115,-1.1086711,51.928394
156895312.5,-31.189745,53.850498,-0.28245819,-2.5517642,-84.852478,130.43245,-79.857796,128.40013,-1.1078411,51.932148
156896250,-31.201288,53.995327,-0.28110573,-2.5530658,-79.184311,38.638668,-96.000084,107.59549,-1.1086015,51.92041
156897187.5,-31.184097,54.063904,-0.28119779,-2.5603452,-85.930695,139.41557,-79.945793,-143.16644,-1.1091728,51.910007
156898125,-31.170774,54.061901,-0.28164262,-2.5642109,-81.573929,-151.33472,-84.064903,-83.338875,-1.1090046,51.909153
156899062.5,-31.188171,54.108124,-0.2807664,-2.5605729,-74.849419,-9.6822615,-78.517105,114.90027,-1.1098793,51.897312
156900000,-31.187521,54.011471,-0.28144202,-2.5576394,-95.585533,-155.85394,-91.15567,50.6642,-1.1094946,51.897549
156900937.5,-31.168591,54.077988,-0.2816042,-2.565377,-87.129478,126.02293,-80.799759,28.286047,-1.1084315,51.885899
156901875,-31.177105,54.189327,-0.28057283,-2.5664616,-78.260674,-73.139145,-85.811859,-151.88966,-1.1074897,51.88084
156902812.5,-31.155039,54.058659,-0.28217492,-2.5687563,-98.107117,172.73006,-98.426735,90.322342,-1.1087419,51.868164
156903750,-31.178164,53.932648,-0.28227898,-2.5578396,-94.274498,134.30989,-76.977036,4.5970082,-1.1095318,51.877647
156904687.5,-31.178984,53.981857,-0.28191915,-2.5591948,-84.551186,-118.06463,-85.146416,115.70042,-1.1070549,51.867245
156905625,-31.160036,53.892517,-0.28314033,-2.561878,-79.366135,70.924217,-85.027481,83.877731,-1.1093458,51.851566
156906562.5,-31.160219,54.01284,-0.28231803,-2.565737,-80.921524,-51.295895,-79.219109,-136.9314,-1.1088486,51.846455
156907500,-31.160488,53.903118,-0.28305376,-2.5620899,-82.786736,33.019753,-80.433929,49.041317,-1.10813,51.843884
156908437.5,-31.165707,54.078423,-0.28169465,-2.5662436,-85.17601,60.923111,-81.994621,119.5838,-1.1093427,51.843079
156909375,-31.153208,54.099903,-0.28195387,-2.5706365,-74.995071,178.92476,-76.221771,-22.348812,-1.1098863,51.834312
156910312.5,-31.185453,54.115318,-0.28080544,-2.5616069,-78.861458,-49.218868,-80.795113,77.635773,-1.1072991,51.83469
156911250,-31.146063,54.125492,-0.28201142,-2.5735829,-78.376099,-23.954582,-83.983345,176.79987,-1.1076384,51.821255
156912187.5,-31.140234,54.011524,-0.28297678,-2.5716062,-78.949196,105.80396,-76.875946,-150.54425,-1.1108783,51.817001
156913125,-31.142588,54.17004,-0.28182057,-2.5760574,-84.624687,-42.987003,-84.149956,-46.780033,-1.1100423,51.807896
156914062.5,-31.164087,54.050243,-0.28193852,-2.5658083,-78.424934,-136.03589,-74.514854,-39.684681,-1.1089628,51.806255
156915000,-31.162012,54.112087,-0.2815856,-2.5684264,-84.357574,81.238762,-81.102661,-104.08577,-1.107976,51.806198
156915937.5,-31.154041,54.168228,-0.28146189,-2.5726039,-76.767563,-132.19037,-95.975647,0.37655213,-1.1094706,51.797001
156916875,-31.151844,54.052544,-0.28232026,-2.5695031,-77.13205,-90.285942,-78.236977,-177.17751,-1.1096795,51.792767
156917812.5,-31.141094,54.210125,-0.28159562,-2.5777998,-77.54998,-3.8277209,-87.893776,-57.020901,-1.1093748,51.783417
156918750,-31.144352,54.198082,-0.28157222,-2.5764427,-87.957497,-129.44107,-75.553787,-120.54871,-1.1086755,51.775459
156919687.5,-31.106535,54.14146,-0.28318745,-2.5858438,-83.773933,-122.23048,-75.459435,-46.858501,-1.1089858,51.765293
156920625,-31.13011,54.190254,-0.28208739,-2.5804176,-78.049225,-43.258442,-85.475266,-33.618706,-1.1082163,51.764153
156921562.5,-31.13142,54.210075,-0.28190953,-2.5806715,-80.587524,-23.331482,-84.4786,-1.360279,-1.109205,51.752041
156922500,-31.115376,54.103546,-0.28315872,-2.5819786,-81.048592,-129.32782,-75.995514,-103.96457,-1.1091554,51.745396
156923437.5,-31.134613,54.217812,-0.28175315,-2.5799732,-85.332893,69.617546,-84.690628,104.12077,-1.1103339,51.758171
156924375,-31.115377,54.270672,-0.28201544,-2.5874104,-85.47464,-58.012444,-90.914635,43.417046,-1.1092405,51.739456
156925312.5,-31.117731,54.306026,-0.28169709,-2.5878553,-78.245285,-154.86691,-80.038628,-8.8152065,-1.1095965,51.733379
156926250,-31.125961,54.227924,-0.2819646,-2.5828731,-77.864159,119.74097,-81.634644,38.143116,-1.1099665,51.7295
156927187.5,-31.103495,54.129051,-0.28337142,-2.586345,-81.38163,35.318954,-81.027016,118.8639,-1.110231,51.71772
156928125,-31.105354,54.096588,-0.28353289,-2.5847328,-79.826538,118.25288,-88.021538,-128.68289,-1.1091375,51.718472
156929062.5,-31.10071,54.194347,-0.28301489,-2.5893016,-89.375488,-135.63292,-85.040398,-161.29138,-1.1089429,51.707645
156930000,-31.12071,54.110043,-0.28294057,-2.5806041,-87.588875,-68.303741,-80.715904,85.426109,-1.1090641,51.707802
156930937.5,-31.106592,54.224739,-0.28261539,-2.588537,-80.6203,-130.23076,-80.851074,141.28743,-1.1094486,51.702068
156931875,-31.112871,54.161888,-0.28284135,-2.5846224,-93.27552,55.169163,-80.198639,-158.61613,-1.109252,51.694546
156932812.5,-31.113279,54.140663,-0.28297326,-2.5838103,-87.282799,-97.185661,-76.193489,164.47656,-1.1098398,51.686905
156933750,-31.123276,54.156677,-0.28253868,-2.5813587,-81.788033,-26.035782,-89.030952,-49.655666,-1.1103115,51.678673
156934687.5,-31.121439,54.092136,-0.28303918,-2.5798049,-87.953804,-106.13916,-84.191017,-159.69685,-1.1097064,51.680004
156935625,-31.118671,54.353474,-0.28134158,-2.5891118,-108.09557,-157.81012,-73.982857,28.099125,-1.1093938,51.663055
156936562.5,-31.096428,54.305264,-0.28239352,-2.594187,-84.979362,-127.15384,-85.228867,104.82275,-1.1110409,51.668602
156937500,-31.105783,54.372017,-0.28163174,-2.5935576,-79.321808,76.163452,-78.929115,177.89017,-1.1092412,51.659164
156938437.5,-31.104599,54.316158,-0.28205341,-2.5921006,-80.524361,-88.259087,-83.008072,-97.574219,-1.109295,51.64888
156939375,-31.097452,54.289848,-0.28246596,-2.5933797,-75.414497,-179.24321,-85.088425,-38.784966,-1.1096529,51.650593
156940312.5,-31.077705,54.295925,-0.28306651,-2.5994813,-108.91988,-136.4128,-80.795265,-61.459927,-1.1084229,51.637463
156941250,-31.082666,54.245384,-0.28325242,-2.5963514,-79.815582,153.86772,-87.408279,-53.319489,-1.1095806,51.632057
156942187.5,-31.079571,54.154438,-0.28397807,-2.5943096,-87.724297,74.845207,-76.402267,-42.996876,-1.10946,51.62252
156943125,-31.067896,54.239376,-0.28377542,-2.6005747,-81.113533,-142.82587,-90.631416,5.8565092,-1.1108713,51.613617
156944062.5,-31.054316,54.397171,-0.28313032,-2.6097934,-79.737915,130.28835,-83.606667,-75.137199,-1.108898,51.611691
156945000,-31.071922,54.351315,-0.28287351,-2.6030166,-78.423088,-154.39096,-80.206902,5.7564931,-1.1099271,51.604881
156945937.5,-31.068258,54.278511,-0.28349426,-2.6017432,-85.090172,157.24445,-81.529976,-139.90593,-1.1102268,51.59742
156946875,-31.073849,54.377384,-0.28263125,-2.6032875,-88.318512,-146.65269,-82.88739,-46.377949,-1.1095067,51.590981
156947812.5,-31.061165,54.222618,-0.28411067,-2.6020436,-80.41761,-128.01311,-93.037941,179.40378,-1.1109757,51.598076
156948750,-31.062037,54.211716,-0.28415722,-2.6014261,-89.075424,-89.966621,-88.149376,148.2681,-1.1104529,51.581711
156949687.5,-31.077122,54.369316,-0.28258038,-2.6020439,-88.212288,25.903337,-103.57664,93.549614,-1.1105108,51.580437
156950625,-31.069582,54.507702,-0.28187099,-2.6087987,-89.008438,23.328474,-73.534599,67.478409,-1.1102186,51.581814
156951562.5,-31.020752,54.290264,-0.28496632,-2.6164,-76.779663,-36.211765,-78.61377,64.166496,-1.1104503,51.570286
156952500,-31.064201,54.438057,-0.28252646,-2.6081541,-86.794548,-137.11046,-81.918953,133.22188,-1.1091231,51.560608
156953437.5,-31.044115,54.113426,-0.28542125,-2.6035769,-95.270554,61.675598,-104.52295,134.37488,-1.1096476,51.558952
156954375,-31.049431,54.45467,-0.28289199,-2.6131341,-84.237228,-76.984734,-84.210457,124.25809,-1.1101924,51.555225
156955312.5,-31.082287,54.445393,-0.28188875,-2.6029656,-78.123528,-140.9583,-87.857887,-173.82794,-1.1090202,51.538563
156956250,-31.044939,54.395424,-0.28344801,-2.6125562,-79.977936,-111.62576,-79.50058,-49.256672,-1.1094086,51.532475
156957187.5,-31.021921,54.369942,-0.28437606,-2.6186564,-81.409737,170.5188,-81.8554,26.808958,-1.1111757,51.540401
156958125,-31.036602,54.441898,-0.28339821,-2.616581,-82.251244,-147.98192,-80.265053,-27.876377,-1.1090195,51.5242
156959062.5,-31.007332,54.430779,-0.28443128,-2.6250517,-83.314178,65.521973,-80.589714,-9.5790291,-1.1097567,51.519138
156960000,-31.009396,54.57832,-0.2833381,-2.6292453,-90.371712,153.60085,-83.027405,15.739554,-1.1095495,51.510639
156960937.5,-31.018187,54.427807,-0.28409699,-2.6216757,-82.74958,-93.164932,-79.01178,170.91705,-1.1119577,51.513809
156961875,-31.039736,54.440708,-0.28330433,-2.6155987,-85.049461,-172.38814,-78.384178,-109.17645,-1.1103565,51.507996
156962812.5,-31.024523,54.453003,-0.28371528,-2.6205857,-96.522598,-124.82265,-91.968307,91.004311,-1.1104496,51.499996
156963750,-31.007622,54.358543,-0.28492332,-2.6225982,-85.516579,17.607031,-81.622993,-47.188469,-1.1100334,51.484512
156964687.5,-31.021908,54.447155,-0.28384122,-2.6211843,-83.876984,2.40643,-92.898674,30.274868,-1.1105239,51.490788
156965625,-31.016203,54.319927,-0.2849099,-2.6187432,-80.678978,39.369781,-79.438881,-102.3956,-1.1101041,51.483418
156966562.5,-31.006355,54.322277,-0.28521651,-2.6217918,-79.101624,10.353946,-84.255959,-36.604263,-1.1098037,51.477261
156967500,-30.991261,54.281605,-0.28599483,-2.6250155,-81.200462,-80.960144,-83.496597,-124.67574,-1.1103504,51.460091
156968437.5,-31.025448,54.467606,-0.28358379,-2.6207826,-82.188782,-115.06709,-84.033012,-150.05574,-1.1105512,51.471889
156969375,-30.988512,54.676521,-0.28333426,-2.6387801,-78.261017,137.31421,-86.338821,-10.538795,-1.1095219,51.454823
156970312.5,-30.994324,54.499226,-0.28438079,-2.6312275,-85.875595,-141.22478,-83.62088,-69.475632,-1.1100831,51.448479
156971250,-31.009514,54.450081,-0.28422582,-2.6250234,-80.250908,-56.615807,-84.069611,162.76398,-1.1091685,51.434219
156972187.5,-30.984997,54.488483,-0.28476089,-2.6337032,-93.751358,-158.06058,-89.728798,26.251764,-1.108888,51.436935
156973125,-30.984894,54.275398,-0.28624746,-2.6267359,-81.913933,-96.647636,-91.059563,118.20084,-1.1111979,51.438118
156974062.5,-30.989288,54.500378,-0.28453752,-2.6327913,-81.456902,101.75983,-91.258888,-51.582645,-1.1112555,51.426735
156975000,-31.018784,54.466755,-0.28380722,-2.6227672,-79.6437,176.68536,-90.558502,-37.981274,-1.1093633,51.420628
156975937.5,-30.988356,54.483425,-0.28468615,-2.632519,-88.905113,28.914865,-86.57637,2.218329,-1.1101426,51.417152
156976875,-30.991774,54.608818,-0.28370035,-2.6355813,-76.595573,-175.37314,-85.030304,43.237358,-1.1094946,51.410694
156977812.5,-30.997349,54.541225,-0.28398937,-2.6316836,-80.174026,-77.723175,-74.320137,-20.639439,-1.1116962,51.407196
156978750,-30.972012,54.527756,-0.28491238,-2.6389322,-85.009766,-40.937035,-76.992615,-53.063232,-1.1113392,51.393261
156979687.5,-30.99509,54.709873,-0.2828871,-2.6378672,-87.561783,155.95274,-84.257622,-148.76253,-1.1118075,51.384735
156980625,-31.007469,54.418751,-0.28451034,-2.6246164,-80.015099,-126.50051,-83.118355,-120.27403,-1.1108894,51.394619
156981562.5,-31.001158,54.583496,-0.28357068,-2.6319094,-75.657585,-160.43614,-86.295685,-139.789,-1.1104968,51.375027
156982500,-30.976614,54.608879,-0.2841951,-2.6401882,-84.223389,-27.630869,-86.559189,-118.41383,-1.1104993,51.37048
156983437.5,-31.008121,54.535568,-0.2836771,-2.6282365,-76.103409,-102.04274,-79.281792,76.493019,-1.1108978,51.368202
156984375,-30.966709,54.594341,-0.28462076,-2.6427252,-82.665649,-127.36444,-77.542862,-73.676529,-1.1108361,51.353077
156985312.5,-30.97928,54.63699,-0.28391159,-2.6402962,-81.264153,70.717636,-82.695282,12.660435,-1.1102952,51.358463
156986250,-30.970865,54.619164,-0.28431118,-2.6422729,-84.227554,-120.3345,-74.411606,-65.681068,-1.1101427,51.340557
156987187.5,-30.959909,54.53323,-0.28527099,-2.6427915,-83.495117,59.506939,-98.012703,162.85634,-1.1113348,51.350044
156988125,-30.973188,54.545944,-0.28474683,-2.6391702,-89.03981,118.47506,-92.216423,102.78527,-1.1112895,51.334099
156989062.5,-30.981333,54.755733,-0.28301448,-2.6435437,-75.485191,152.99847,-80.134972,116.78298,-1.1109437,51.336067
156990000,-30.962259,54.668034,-0.28425059,-2.6464913,-82.618225,-52.984219,-92.760193,-50.722958,-1.1111116,51.326477
156990937.5,-30.955303,54.668797,-0.28447276,-2.6486373,-85.77095,83.373474,-79.780762,79.94371,-1.1104815,51.316074
156991875,-30.941851,54.647449,-0.28506315,-2.6520433,-83.601036,163.64246,-79.472969,158.58534,-1.112233,51.316139
156992812.5,-30.951952,54.711826,-0.28428063,-2.6510668,-87.149887,-129.77209,-86.276901,94.048462,-1.1112138,51.316284
156993750,-30.928057,54.658909,-0.28543523,-2.6566358,-82.480881,-99.675842,-73.967537,-9.5530233,-1.1122553,51.29977
156994687.5,-30.942444,54.696693,-0.28469801,-2.653476,-79.613358,-39.305462,-77.143715,-105.52448,-1.1116428,51.297199
156995625,-30.950109,54.741642,-0.28413165,-2.6526046,-90.479233,23.721945,-85.680252,105.70384,-1.1123773,51.283913
156996562.5,-30.932541,54.612728,-0.28561246,-2.6537478,-77.423607,-122.28828,-78.839073,-65.977226,-1.1109549,51.280727
156997500,-30.939159,54.667679,-0.28500932,-2.6535287,-78.247032,88.223885,-78.470795,48.051388,-1.111721,51.279007
156998437.5,-30.929392,54.707802,-0.28504762,-2.6578312,-78.53363,-82.673187,-85.605095,43.442844,-1.1113645,51.273331
156999375,-30.921738,54.6315,-0.28583556,-2.6576686,-76.680977,-47.984745,-88.372337,-76.560715,-1.1116575,51.258011
157000312.5,-30.937439,54.719482,-0.28470182,-2.6557522,-90.423706,-41.098476,-80.855743,-85.98716,-1.1114583,51.259323
157001250,-30.938089,54.867023,-0.28364271,-2.6603758,-81.75576,72.834419,-86.979156,-172.33022,-1.1113493,51.25581
157002187.5,-30.888683,54.768936,-0.28595331,-2.6723313,-89.188606,150.76289,-81.686584,-89.120094,-1.1120579,51.250847
157003125,-30.911085,54.763306,-0.28525716,-2.6652625,-80.153786,46.636131,-92.514977,35.725971,-1.1113753,51.241657
157004062.5,-30.897001,54.689777,-0.28623888,-2.6671696,-88.57946,113.14412,-79.681488,39.379501,-1.1108987,51.226719
157005000,-30.89448,54.738964,-0.2859745,-2.6695628,-81.4683,-128.38605,-86.696671,-42.809258,-1.111797,51.226151
157005937.5,-30.890135,54.676598,-0.28655806,-2.6688447,-76.724579,-166.48756,-75.464607,-173.6698,-1.1112633,51.221676
157006875,-30.908281,54.888081,-0.28446811,-2.6702118,-80.473946,-137.95924,-87.094223,-19.874205,-1.1112132,51.222759
157007812.5,-30.883377,54.786591,-0.28600296,-2.6745458,-86.72361,-136.9234,-89.4758,-101.38794,-1.1116935,51.219326
157008750,-30.882166,54.774876,-0.28612572,-2.6745336,-85.885246,129.94832,-86.15451,-175.25169,-1.1114161,51.209583
157009687.5,-30.891502,54.646584,-0.28672498,-2.6674352,-83.848648,-42.262051,-85.840874,-175.70744,-1.1121351,51.20837
157010625,-30.890615,54.829582,-0.28546083,-2.6737301,-86.297592,142.8087,-78.918633,-176.92413,-1.1102091,51.190784
157011562.5,-30.883451,54.757561,-0.28620595,-2.6735678,-82.633339,177.49693,-86.608391,10.089215,-1.1129019,51.201408
157012500,-30.870089,54.927879,-0.28543803,-2.6832886,-79.480911,-167.2962,-73.759895,41.086124,-1.1116426,51.18988
157013437.5,-30.875751,54.887508,-0.28553858,-2.6802142,-76.989395,127.96339,-90.070732,28.750296,-1.1112548,51.175678
157014375,-30.879421,55.03265,-0.28438815,-2.6838379,-86.875061,86.831253,-79.832748,-19.166109,-1.1114451,51.169128
157015312.5,-30.85573,54.881908,-0.28623673,-2.6862159,-84.80838,60.946323,-79.411957,19.473173,-1.1125029,51.169907
157016250,-30.874022,54.78722,-0.28630647,-2.6774495,-78.683075,-78.301445,-75.588028,-167.32587,-1.1111633,51.153645
157017187.5,-30.873129,54.87701,-0.28569919,-2.6806786,-82.491394,-100.92253,-75.781525,124.21407,-1.1118928,51.150944
157018125,-30.859266,54.976727,-0.2854462,-2.6882391,-80.507195,-117.92863,-93.787109,-106.99008,-1.113059,51.152004
157019062.5,-30.843464,55.014069,-0.28569928,-2.6943626,-81.748405,-105.55077,-82.04612,122.46284,-1.113103,51.149517
157020000,-30.837666,54.875359,-0.28687873,-2.6915932,-87.820137,-131.22993,-85.092155,161.5692,-1.1111121,51.133572
157020937.5,-30.857058,54.83279,-0.286542,-2.6841872,-83.122208,-0.67216456,-95.334518,-84.804413,-1.1117023,51.132507
157021875,-30.857775,54.941193,-0.28574795,-2.6875334,-77.596626,-62.295238,-79.657028,-8.0165491,-1.1113842,51.121639
157022812.5,-30.83263,54.995743,-0.28618631,-2.6971228,-92.554123,111.53212,-77.844124,-62.197235,-1.1113865,51.122341
157023750,-30.83676,55.006706,-0.28597221,-2.6962011,-90.666298,33.87579,-76.528923,150.23164,-1.1113222,51.11116
157024687.5,-30.834791,54.938545,-0.28652325,-2.6945686,-85.604424,-80.342926,-84.954605,-95.82663,-1.1118642,51.105812
157025625,-30.842665,54.879913,-0.28668138,-2.6901941,-82.203728,148.68608,-77.260384,-114.7614,-1.112995,51.10276
157026562.5,-30.825739,54.917786,-0.28696987,-2.6966929,-86.671516,42.100258,-78.215004,-27.852772,-1.1116383,51.099403
157027500,-30.845139,54.990559,-0.28581187,-2.6930709,-81.526176,-75.953857,-81.851601,110.67545,-1.1122191,51.096352
157028437.5,-30.848783,54.991592,-0.2856847,-2.6919749,-88.411568,35.971752,-82.201111,161.78868,-1.1125029,51.087139
157029375,-30.82085,55.134369,-0.28558275,-2.7053456,-92.799629,47.520634,-85.957512,-28.310526,-1.1113291,51.08091
157030312.5,-30.827463,54.980549,-0.28646499,-2.6982276,-80.000046,-72.348053,-79.435577,-39.910294,-1.1121656,51.071392
157031250,-30.793303,55.025703,-0.28726903,-2.710355,-77.583008,76.404228,-85.286674,153.96222,-1.1120954,51.066013
157032187.5,-30.820303,54.907749,-0.28722104,-2.6980505,-78.733536,-17.46755,-80.176926,178.85817,-1.1124814,51.054325
157033125,-30.805092,55.058186,-0.28664702,-2.7077494,-84.72953,83.694756,-81.789024,157.89835,-1.1121771,51.055809
157034062.5,-30.788528,54.96743,-0.28784487,-2.7099178,-77.669022,-54.018906,-88.450089,92.210236,-1.1111394,51.043575
